creator_id,mod_count,total_subscriptions,avg_subscriptions,median_subscriptions,avg_positive_rate,avg_maintenance_days,tag_breadth
76561198101414862,1,214,214.00,214.00,0.750000,0.00,2
76561198179455194,1,214,214.00,214.00,1.000000,8.00,2
76561198195574862,1,214,214.00,214.00,0.875000,0.00,2
76561199013164351,1,214,214.00,214.00,,0.00,3
76561198094757639,2,213,106.50,106.50,0.875000,14.50,3
76561198849161069,2,213,106.50,106.50,1.000000,33.00,3
76561198049672176,1,213,213.00,213.00,1.000000,0.00,2
76561198050228747,1,213,213.00,213.00,0.750000,0.00,2
76561198117139206,1,213,213.00,213.00,0.920000,0.00,4
76561198309908701,1,213,213.00,213.00,1.000000,0.00,2
76561198956399377,1,213,213.00,213.00,0.769200,490.00,2
76561198275981683,4,212,53.00,23.00,0.300000,0.00,2
76561198024948087,1,212,212.00,212.00,1.000000,31.00,5
76561199024636077,1,212,212.00,212.00,0.666700,1.00,1
76561198114695679,13,211,16.23,12.00,0.833338,153.85,4
76561198026247439,1,211,211.00,211.00,0.700000,0.00,2
76561198035046163,1,211,211.00,211.00,0.631600,1257.00,2
76561198061365627,1,211,211.00,211.00,1.000000,1141.00,3
76561198257238307,2,210,105.00,105.00,,0.00,3
76561198164297472,1,210,210.00,210.00,,0.00,2
76561198381094535,1,210,210.00,210.00,0.909100,3.00,3
76561198428958553,1,210,210.00,210.00,0.750000,0.00,1
76561198301924010,2,209,104.50,104.50,1.000000,0.00,5
76561199185438633,2,209,104.50,104.50,0.402100,56.50,4
76561198000962980,1,209,209.00,209.00,0.714300,46.00,3
76561198142068886,1,208,208.00,208.00,,0.00,2
76561198147014437,1,208,208.00,208.00,0.777800,4.00,2
76561198861235319,5,207,41.40,4.00,0.833350,171.00,4
76561199098428187,3,207,69.00,23.00,0.833350,49.00,3
76561198242560574,1,207,207.00,207.00,0.789500,236.00,3
76561199161861800,1,207,207.00,207.00,0.800000,3.00,3
76561199532411582,1,207,207.00,207.00,1.000000,17.00,2
76561198081743374,7,206,29.43,18.00,1.000000,198.43,4
76561198256606577,3,206,68.67,66.00,0.916667,184.00,9
76561197960559880,2,206,103.00,103.00,1.000000,0.50,2
76561198091527922,2,206,103.00,103.00,1.000000,0.00,3
76561198148348603,2,206,103.00,103.00,0.750000,118.00,7
76561198839934434,2,206,103.00,103.00,1.000000,0.00,2
76561198008866816,1,206,206.00,206.00,0.818200,2.00,3
76561198125853445,1,206,206.00,206.00,0.400000,0.00,3
76561198836006924,1,206,206.00,206.00,1.000000,0.00,2
76561198935750917,1,206,206.00,206.00,1.000000,0.00,2
76561198963002918,1,206,206.00,206.00,1.000000,0.00,2
76561198056511795,1,205,205.00,205.00,1.000000,0.00,3
76561198066589932,1,205,205.00,205.00,1.000000,0.00,4
76561198965109632,1,205,205.00,205.00,1.000000,0.00,2
76561199439810323,1,205,205.00,205.00,1.000000,162.00,5
76561198356163818,1,204,204.00,204.00,0.600000,141.00,2
76561198436745725,1,204,204.00,204.00,1.000000,7.00,3
76561199032559712,1,204,204.00,204.00,1.000000,0.00,2
76561199033424511,1,204,204.00,204.00,1.000000,0.00,1
76561198086736768,2,203,101.50,101.50,0.716650,0.00,4
76561198261007896,2,203,101.50,101.50,1.000000,1.50,3
76561198041472146,1,203,203.00,203.00,0.666700,3.00,2
76561198150239103,1,203,203.00,203.00,1.000000,0.00,1
76561197962133124,1,202,202.00,202.00,0.583300,0.00,1
76561198087496218,1,202,202.00,202.00,0.875000,809.00,2
76561198101670962,1,202,202.00,202.00,1.000000,5.00,2
76561198301320852,1,202,202.00,202.00,0.750000,0.00,3
76561199065594548,1,202,202.00,202.00,1.000000,317.00,1
76561199407108255,1,202,202.00,202.00,,91.00,2
76561198870044981,2,201,100.50,100.50,,0.00,1
76561198140437295,1,201,201.00,201.00,0.923100,17.00,2
76561198291808362,1,201,201.00,201.00,0.666700,0.00,2
76561198385322882,1,201,201.00,201.00,1.000000,0.00,3
76561198124936652,1,200,200.00,200.00,0.941200,1514.00,2
76561198251250594,1,200,200.00,200.00,1.000000,1.00,2
76561198253696832,1,200,200.00,200.00,0.500000,0.00,2
76561198433889960,1,200,200.00,200.00,1.000000,0.00,1
76561198271310829,30,199,6.63,3.00,0.500000,135.63,8
76561198318686821,2,199,99.50,99.50,0.750000,275.50,2
76561198139986381,1,199,199.00,199.00,0.888900,109.00,1
76561198301404707,1,199,199.00,199.00,0.600000,0.00,2
76561199046724999,1,199,199.00,199.00,1.000000,0.00,2
76561199161594080,1,199,199.00,199.00,1.000000,1.00,3
76561198297206707,3,198,66.00,51.00,0.500000,1.67,3
76561198179469686,1,198,198.00,198.00,1.000000,1.00,2
76561198202136679,1,198,198.00,198.00,0.000000,0.00,2
76561198412269962,2,197,98.50,98.50,0.000000,0.00,1
76561197993693261,1,197,197.00,197.00,1.000000,5.00,3
76561198057483620,1,197,197.00,197.00,1.000000,0.00,3
76561198084052713,1,197,197.00,197.00,1.000000,0.00,3
76561198205513171,1,197,197.00,197.00,0.625000,602.00,2
76561198316340222,1,197,197.00,197.00,1.000000,0.00,2
76561198819275545,1,197,197.00,197.00,1.000000,0.00,3
76561198870945923,3,196,65.33,92.00,1.000000,0.00,2
76561198055613706,1,196,196.00,196.00,0.571400,12.00,2
76561198128833376,1,196,196.00,196.00,0.000000,0.00,15
76561198168881625,1,196,196.00,196.00,0.666700,0.00,4
76561198359978359,1,196,196.00,196.00,1.000000,205.00,4
76561198048905607,1,195,195.00,195.00,1.000000,342.00,5
76561198177498979,1,195,195.00,195.00,0.777800,1414.00,3
76561199014852500,1,195,195.00,195.00,1.000000,166.00,2
76561197995841717,2,194,97.00,97.00,0.928550,4.00,6
76561198051471066,1,194,194.00,194.00,1.000000,6.00,1
76561198309492710,1,194,194.00,194.00,1.000000,0.00,2
76561198353653624,1,194,194.00,194.00,0.600000,0.00,2
76561199051304064,1,194,194.00,194.00,0.687500,0.00,2
76561198389860083,3,193,64.33,24.00,1.000000,344.67,5
76561198215019685,2,193,96.50,96.50,0.750000,391.00,2
76561198096022330,1,193,193.00,193.00,0.833300,0.00,3
76561198803258375,1,193,193.00,193.00,0.800000,0.00,2
76561198833305730,1,193,193.00,193.00,0.750000,273.00,2
76561198961497148,1,193,193.00,193.00,1.000000,0.00,1
76561199520402374,1,193,193.00,193.00,1.000000,4.00,1
76561198105749213,1,192,192.00,192.00,1.000000,43.00,4
76561199100865667,3,191,63.67,9.00,0.900000,0.00,5
76561198431781293,2,191,95.50,95.50,1.000000,0.00,1
76561199061692084,2,191,95.50,95.50,1.000000,2.00,3
76561198040549323,1,191,191.00,191.00,0.888900,0.00,2
76561198056962630,1,191,191.00,191.00,0.875000,0.00,2
76561198209970348,1,191,191.00,191.00,1.000000,0.00,2
76561198381137839,1,191,191.00,191.00,1.000000,14.00,4
76561199336612167,1,191,191.00,191.00,1.000000,22.00,3
76561197988157238,5,190,38.00,43.00,0.250000,8.60,2
76561198311298703,3,190,63.33,58.00,0.916667,0.00,2
76561198312402088,2,190,95.00,95.00,0.666700,0.00,4
76561198028689779,1,190,190.00,190.00,0.600000,6.00,5
76561198043784743,1,190,190.00,190.00,0.947400,0.00,3
76561198130530567,1,190,190.00,190.00,1.000000,0.00,2
76561198386478835,1,190,190.00,190.00,0.900000,0.00,2
76561199216765310,1,190,190.00,190.00,1.000000,0.00,2
76561197980360530,2,189,94.50,94.50,0.500000,0.00,5
76561198358478746,2,189,94.50,94.50,0.500000,0.00,2
76561198368875100,2,189,94.50,94.50,0.604150,0.00,2
76561198879138139,2,189,94.50,94.50,1.000000,4.00,1
76561198055631047,1,189,189.00,189.00,0.400000,1.00,2
76561198246628238,1,189,189.00,189.00,1.000000,569.00,4
76561198296508864,1,189,189.00,189.00,1.000000,5.00,4
76561198319127025,1,189,189.00,189.00,0.000000,0.00,16
76561198107737831,7,188,26.86,7.00,1.000000,0.00,4
76561198448474697,3,188,62.67,21.00,1.000000,155.67,6
76561198853941948,3,188,62.67,8.00,1.000000,3.33,6
76561198186601133,2,188,94.00,94.00,1.000000,53.50,4
76561198227592096,2,188,94.00,94.00,0.841200,29.00,2
76561198025261774,1,188,188.00,188.00,0.903200,4.00,2
76561198124172022,1,188,188.00,188.00,1.000000,0.00,2
76561198131281102,1,188,188.00,188.00,1.000000,0.00,2
76561198289842997,1,188,188.00,188.00,0.928600,4.00,2
76561198438331303,1,188,188.00,188.00,1.000000,87.00,2
76561198451013991,1,188,188.00,188.00,1.000000,0.00,2
76561198335111572,2,187,93.50,93.50,1.000000,0.00,2
76561198205704128,1,187,187.00,187.00,0.857100,31.00,3
76561198845710288,1,187,187.00,187.00,1.000000,1.00,1
76561198047937684,1,186,186.00,186.00,1.000000,77.00,3
76561198058544447,1,186,186.00,186.00,1.000000,798.00,4
76561198187445886,1,186,186.00,186.00,0.850000,0.00,2
76561198297964382,1,186,186.00,186.00,1.000000,0.00,2
76561198328356451,1,186,186.00,186.00,1.000000,580.00,4
76561199091142399,4,185,46.25,37.00,0.500000,64.25,2
76561198283607622,1,185,185.00,185.00,1.000000,0.00,1
76561198812345658,1,185,185.00,185.00,1.000000,0.00,2
76561199000364239,1,185,185.00,185.00,1.000000,0.00,2
76561198070673438,2,184,92.00,92.00,0.961500,144.50,2
76561198428622663,2,184,92.00,92.00,0.875000,23.00,1
76561198166764632,1,184,184.00,184.00,1.000000,272.00,2
76561199644253329,1,184,184.00,184.00,1.000000,0.00,3
76561198203053957,4,183,45.75,31.50,0.833350,202.50,3
76561198125599007,2,183,91.50,91.50,,1.00,2
76561198099801604,1,183,183.00,183.00,0.444400,1.00,2
76561198345193306,1,183,183.00,183.00,0.777800,1.00,3
76561198271411087,3,182,60.67,18.00,0.272733,22.00,1
76561197970198525,1,182,182.00,182.00,1.000000,13.00,2
76561198142044312,1,182,182.00,182.00,1.000000,0.00,5
76561198959079236,1,182,182.00,182.00,1.000000,0.00,2
76561199141278133,1,182,182.00,182.00,1.000000,9.00,2
76561199188680941,1,182,182.00,182.00,,0.00,2
76561198052791049,2,181,90.50,90.50,0.772750,0.00,2
76561198123834464,2,181,90.50,90.50,0.650000,0.00,2
76561198032749719,1,181,181.00,181.00,0.800000,23.00,3
76561198099871135,1,181,181.00,181.00,1.000000,0.00,2
76561198151543249,1,181,181.00,181.00,0.500000,0.00,2
76561198253628043,1,181,181.00,181.00,0.875000,0.00,4
76561198002890918,1,180,180.00,180.00,0.750000,257.00,2
76561198260113131,1,180,180.00,180.00,1.000000,0.00,0
76561198363650719,1,180,180.00,180.00,1.000000,0.00,1
76561198819050709,3,179,59.67,74.00,1.000000,26.00,2
76561198358418758,2,179,89.50,89.50,1.000000,0.00,2
76561198979875360,2,179,89.50,89.50,0.600000,9.00,2
76561199321596217,2,179,89.50,89.50,0.857100,0.50,1
76561197960398004,1,179,179.00,179.00,1.000000,0.00,3
76561197964975422,1,179,179.00,179.00,1.000000,107.00,3
76561198405728804,1,179,179.00,179.00,,0.00,3
76561198819096347,1,179,179.00,179.00,1.000000,489.00,3
76561198840607776,1,179,179.00,179.00,1.000000,470.00,2
76561198887969572,1,179,179.00,179.00,,0.00,1
76561198975162045,1,179,179.00,179.00,1.000000,0.00,2
76561199055653953,3,178,59.33,50.00,1.000000,3.33,2
76561198030286421,1,178,178.00,178.00,0.600000,68.00,3
76561198045497763,1,178,178.00,178.00,1.000000,282.00,1
76561198367519510,1,178,178.00,178.00,,0.00,1
76561198810956674,1,178,178.00,178.00,1.000000,0.00,2
76561198942000422,1,178,178.00,178.00,0.923100,0.00,2
76561198357869750,5,177,35.40,38.00,0.666675,0.00,2
76561198075575709,1,177,177.00,177.00,0.863600,0.00,4
76561199190209199,1,177,177.00,177.00,,305.00,2
76561198064426440,4,176,44.00,45.50,0.750000,1.75,5
76561197995502048,2,176,88.00,88.00,1.000000,43.00,2
76561198090658864,2,176,88.00,88.00,0.777800,1424.00,4
76561198101162739,2,176,88.00,88.00,1.000000,3.00,16
76561198369334672,1,176,176.00,176.00,1.000000,0.00,2
76561199118776730,1,176,176.00,176.00,1.000000,99.00,1
76561198391902862,2,175,87.50,87.50,0.547650,0.00,2
76561198055884659,1,175,175.00,175.00,0.875000,0.00,1
76561198059606051,1,175,175.00,175.00,0.750000,42.00,2
76561198104942956,1,175,175.00,175.00,1.000000,0.00,4
76561198262642778,1,175,175.00,175.00,0.750000,86.00,1
76561199851607101,1,175,175.00,175.00,1.000000,0.00,2
76561198259823726,4,174,43.50,24.50,0.316675,0.25,2
76561198408550573,2,174,87.00,87.00,1.000000,0.00,2
76561198990361512,2,174,87.00,87.00,,1.00,1
76561198131100887,1,174,174.00,174.00,0.750000,93.00,1
76561198260498546,1,174,174.00,174.00,0.923100,1.00,2
76561198389580135,1,174,174.00,174.00,1.000000,485.00,2
76561198398222934,1,174,174.00,174.00,0.642900,0.00,4
76561198869865001,1,174,174.00,174.00,0.500000,21.00,2
76561198323066488,3,173,57.67,59.00,0.750000,18.67,5
76561198335311997,2,173,86.50,86.50,0.857100,2.50,1
76561198247155290,1,173,173.00,173.00,0.916700,10.00,1
76561198992249807,1,173,173.00,173.00,0.750000,0.00,2
76561198015950517,2,172,86.00,86.00,0.416650,69.50,3
76561198850085745,2,172,86.00,86.00,0.750000,2.00,2
76561198207825896,1,172,172.00,172.00,1.000000,0.00,3
76561198308348596,1,172,172.00,172.00,1.000000,0.00,2
76561198373556655,1,172,172.00,172.00,1.000000,0.00,2
76561198979656583,1,172,172.00,172.00,1.000000,0.00,2
76561199132298977,1,172,172.00,172.00,,2.00,1
76561198188559670,5,171,34.20,34.00,0.750000,90.80,4
76561198268178985,3,171,57.00,39.00,0.722233,0.00,2
76561198047960999,1,171,171.00,171.00,1.000000,0.00,2
76561198330483700,1,171,171.00,171.00,0.875000,0.00,4
76561199075332750,1,171,171.00,171.00,1.000000,0.00,2
76561198054118641,2,170,85.00,85.00,0.600000,11.50,8
76561198271113599,2,170,85.00,85.00,1.000000,0.00,3
76561198085363684,1,170,170.00,170.00,1.000000,0.00,2
76561198120304544,1,170,170.00,170.00,0.812500,3442.00,3
76561198152707793,1,170,170.00,170.00,1.000000,4.00,2
76561198280379448,1,170,170.00,170.00,0.928600,1.00,1
76561198982241484,1,170,170.00,170.00,0.916700,0.00,2
76561198304942439,2,169,84.50,84.50,0.961550,189.50,6
76561198369591203,2,169,84.50,84.50,1.000000,1081.50,2
76561198148501575,1,169,169.00,169.00,1.000000,0.00,2
76561198154895431,1,169,169.00,169.00,0.666700,724.00,2
76561198440099762,1,169,169.00,169.00,1.000000,8.00,1
76561198335300487,8,168,21.00,21.00,0.000000,3.00,2
76561199090144764,2,168,84.00,84.00,0.833350,0.00,4
76561198171483067,1,168,168.00,168.00,0.000000,0.00,1
76561199147180738,1,168,168.00,168.00,0.000000,0.00,2
76561198166286281,11,167,15.18,12.00,0.809529,155.27,2
76561198260325117,4,167,41.75,11.00,1.000000,1.25,2
76561198092305419,3,167,55.67,54.00,1.000000,0.33,5
76561198367558505,3,167,55.67,66.00,,0.00,4
76561198382515356,2,167,83.50,83.50,0.500000,0.00,2
76561198800358135,2,167,83.50,83.50,0.428600,0.00,2
76561198056835866,1,167,167.00,167.00,1.000000,0.00,2
76561198224732600,1,167,167.00,167.00,0.500000,12.00,2
76561198348001817,1,167,167.00,167.00,0.904800,27.00,3
76561198883281204,1,167,167.00,167.00,1.000000,0.00,2
76561199083107263,1,167,167.00,167.00,1.000000,0.00,4
76561199183172739,10,166,16.60,10.00,0.833333,48.70,11
76561198068539271,2,166,83.00,83.00,0.944450,303.00,2
76561198317614560,2,166,83.00,83.00,0.900000,0.00,2
76561198826178106,2,166,83.00,83.00,0.625000,1.00,3
76561198058916018,1,166,166.00,166.00,0.800000,47.00,3
76561198119822147,1,166,166.00,166.00,1.000000,1013.00,6
76561198328852239,1,166,166.00,166.00,0.500000,0.00,2
76561198125648384,5,165,33.00,29.00,0.933340,0.00,2
76561198129714654,1,165,165.00,165.00,0.900000,0.00,2
76561198162102321,1,165,165.00,165.00,0.857100,0.00,2
76561198163898899,1,165,165.00,165.00,1.000000,131.00,1
76561198186907569,1,165,165.00,165.00,1.000000,0.00,2
76561198353657587,1,165,165.00,165.00,1.000000,0.00,2
76561199213935910,1,165,165.00,165.00,1.000000,0.00,2
76561199403325261,1,165,165.00,165.00,0.666700,0.00,1
76561198818974216,11,164,14.91,8.00,0.833333,191.45,5
76561199054811226,2,164,82.00,82.00,1.000000,0.00,4
76561199084963637,2,164,82.00,82.00,0.928550,0.50,2
76561198092363612,1,164,164.00,164.00,1.000000,2295.00,2
76561198148423812,1,164,164.00,164.00,,0.00,1
76561198400847933,1,164,164.00,164.00,1.000000,0.00,3
76561198847543213,1,164,164.00,164.00,1.000000,2.00,2
76561199218221640,1,164,164.00,164.00,0.666700,6.00,4
76561199403182894,1,164,164.00,164.00,0.916700,94.00,11
76561199436905247,1,164,164.00,164.00,0.000000,1.00,1
76561199143419821,3,163,54.33,40.00,,13.00,5
76561198102507237,1,163,163.00,163.00,1.000000,0.00,1
76561198137830623,1,163,163.00,163.00,1.000000,0.00,1
76561198146835640,1,163,163.00,163.00,1.000000,0.00,2
76561198830871497,1,163,163.00,163.00,1.000000,93.00,2
76561198883976403,1,163,163.00,163.00,1.000000,0.00,2
76561199023335891,1,163,163.00,163.00,,0.00,1
76561198430032472,3,162,54.00,24.00,0.375000,0.00,2
76561199195006969,3,162,54.00,37.00,1.000000,0.00,1
76561199053800143,2,162,81.00,81.00,0.937500,0.00,8
76561198047469623,1,162,162.00,162.00,1.000000,4.00,1
76561198128801057,1,162,162.00,162.00,0.900000,0.00,5
76561198136001600,1,162,162.00,162.00,1.000000,0.00,2
76561198139575667,1,162,162.00,162.00,1.000000,3.00,2
76561198357218788,1,162,162.00,162.00,0.944400,0.00,2
76561198376375337,1,162,162.00,162.00,0.666700,0.00,1
76561198431055457,1,162,162.00,162.00,,0.00,2
76561198821874052,1,162,162.00,162.00,1.000000,46.00,2
76561198989386574,1,162,162.00,162.00,,0.00,4
76561199007092411,4,161,40.25,41.00,1.000000,0.00,2
76561198167018856,2,161,80.50,80.50,0.750000,1677.50,2
76561199019737327,2,161,80.50,80.50,1.000000,317.00,3
76561198991820716,1,161,161.00,161.00,0.833300,0.00,2
76561198998717915,1,161,161.00,161.00,1.000000,351.00,2
76561199206406231,3,160,53.33,31.00,0.833333,0.00,2
76561198012846045,1,160,160.00,160.00,0.888900,0.00,1
76561199209195339,5,159,31.80,20.00,0.900000,3.20,4
76561198851844219,1,159,159.00,159.00,0.666700,0.00,3
76561198879737525,1,159,159.00,159.00,0.750000,0.00,1
76561198807118037,5,158,31.60,16.00,0.500000,80.20,6
76561198167950357,2,158,79.00,79.00,0.958350,258.00,6
76561198274238175,2,158,79.00,79.00,0.875000,4.50,7
76561198019083992,1,158,158.00,158.00,0.857100,5.00,2
76561198066165025,1,158,158.00,158.00,0.625000,0.00,4
76561198135773384,2,157,78.50,78.50,0.750000,13.00,2
76561197968313988,1,157,157.00,157.00,1.000000,0.00,2
76561198028056012,1,157,157.00,157.00,1.000000,0.00,2
76561198058884392,1,157,157.00,157.00,1.000000,0.00,2
76561198118635407,1,157,157.00,157.00,0.750000,0.00,2
76561198153749874,1,157,157.00,157.00,1.000000,0.00,2
76561198861210237,1,157,157.00,157.00,1.000000,17.00,6
76561198082250685,2,156,78.00,78.00,,0.00,3
76561198190553403,2,156,78.00,78.00,1.000000,0.00,5
76561198969960308,2,156,78.00,78.00,1.000000,16.00,1
76561198011762859,1,156,156.00,156.00,1.000000,31.00,2
76561198018060419,1,156,156.00,156.00,0.500000,3.00,3
76561198064900399,1,156,156.00,156.00,1.000000,0.00,2
76561198189984973,1,156,156.00,156.00,0.833300,0.00,3
76561198236488918,1,156,156.00,156.00,1.000000,32.00,2
76561198296197286,1,156,156.00,156.00,1.000000,228.00,3
76561198346572476,1,156,156.00,156.00,0.833300,0.00,2
76561199099343665,1,156,156.00,156.00,0.833300,1.00,2
76561199417988652,1,156,156.00,156.00,1.000000,0.00,2
76561198311258622,2,155,77.50,77.50,1.000000,5.50,4
76561198849178249,2,155,77.50,77.50,0.833350,56.00,1
76561198035786471,1,155,155.00,155.00,0.750000,0.00,1
76561198095516478,1,155,155.00,155.00,0.666700,0.00,3
76561198420714580,1,155,155.00,155.00,1.000000,1.00,1
76561198976947283,1,155,155.00,155.00,1.000000,0.00,1
76561198994274983,1,155,155.00,155.00,1.000000,6.00,2
76561199029190769,1,155,155.00,155.00,0.800000,0.00,1
76561199244217857,1,155,155.00,155.00,1.000000,102.00,2
76561198959776709,2,154,77.00,77.00,1.000000,65.50,4
76561198968978743,2,154,77.00,77.00,0.900000,638.50,7
76561197970982175,1,154,154.00,154.00,1.000000,6.00,2
76561198002460244,1,154,154.00,154.00,0.666700,779.00,2
76561198273811573,1,154,154.00,154.00,1.000000,0.00,2
76561198969246234,1,154,154.00,154.00,1.000000,1.00,4
76561198977585818,3,153,51.00,4.00,0.785700,0.00,5
76561198073422412,2,153,76.50,76.50,0.875000,28.50,2
76561198869047272,2,153,76.50,76.50,1.000000,57.50,2
76561198979812415,2,153,76.50,76.50,1.000000,1.50,2
76561198032375015,1,153,153.00,153.00,1.000000,22.00,1
76561198130449736,1,153,153.00,153.00,0.700000,704.00,2
76561198157966460,1,153,153.00,153.00,,0.00,3
76561198192314021,1,153,153.00,153.00,1.000000,0.00,2
76561198287639419,1,153,153.00,153.00,0.875000,10.00,1
76561198289205108,1,153,153.00,153.00,1.000000,578.00,2
76561198306978379,1,153,153.00,153.00,1.000000,0.00,4
76561198390845710,1,153,153.00,153.00,1.000000,0.00,4
76561198843083990,1,153,153.00,153.00,0.857100,0.00,4
76561199062805536,1,153,153.00,153.00,1.000000,0.00,2
76561198059054183,3,152,50.67,36.00,1.000000,2.00,3
76561198402358049,2,152,76.00,76.00,0.928550,312.50,2
76561198027878098,1,152,152.00,152.00,1.000000,4.00,1
76561199058731818,1,152,152.00,152.00,1.000000,52.00,3
76561199064571949,1,152,152.00,152.00,,1.00,1
76561198140170135,3,151,50.33,23.00,0.125000,0.67,2
76561198044630737,2,151,75.50,75.50,0.750000,6.00,2
76561198055667683,1,151,151.00,151.00,1.000000,169.00,2
76561198090212347,1,151,151.00,151.00,0.777800,0.00,2
76561198097703111,1,151,151.00,151.00,1.000000,72.00,4
76561198120356977,1,151,151.00,151.00,1.000000,0.00,2
76561198369131438,1,151,151.00,151.00,1.000000,0.00,2
76561198844900095,1,151,151.00,151.00,,321.00,2
76561198883863108,1,151,151.00,151.00,1.000000,3.00,2
76561199027974061,1,151,151.00,151.00,0.800000,983.00,2
76561199226909062,1,151,151.00,151.00,1.000000,25.00,1
76561198346168095,12,150,12.50,2.50,0.250000,0.00,1
76561198837929946,12,150,12.50,9.50,1.000000,0.00,2
76561198088919286,1,150,150.00,150.00,0.666700,0.00,1
76561198901591163,1,150,150.00,150.00,1.000000,141.00,2
76561199527330402,4,149,37.25,22.00,0.857100,17.00,6
76561197994674865,1,149,149.00,149.00,0.714300,0.00,2
76561198084681754,1,149,149.00,149.00,1.000000,0.00,4
76561198156607754,1,149,149.00,149.00,1.000000,0.00,2
76561198216365169,1,149,149.00,149.00,0.500000,0.00,2
76561198238771288,1,149,149.00,149.00,1.000000,0.00,2
76561198262497418,1,149,149.00,149.00,0.937500,0.00,2
76561198306630455,1,149,149.00,149.00,1.000000,0.00,1
76561198446152644,1,149,149.00,149.00,0.833300,0.00,1
76561198866913350,1,149,149.00,149.00,1.000000,0.00,2
76561198800660777,4,148,37.00,21.50,1.000000,3.50,2
76561198276916193,3,148,49.33,23.00,0.916650,0.67,3
76561199081968868,2,148,74.00,74.00,0.500000,0.00,4
76561198166749459,1,148,148.00,148.00,0.700000,0.00,2
76561198821037307,1,148,148.00,148.00,0.800000,0.00,1
76561198976397558,4,147,36.75,36.50,1.000000,0.00,3
76561198967077264,2,147,73.50,73.50,0.000000,1.00,2
76561198036472019,1,147,147.00,147.00,0.733300,0.00,1
76561198080952007,1,147,147.00,147.00,0.800000,0.00,2
76561198087365625,1,147,147.00,147.00,0.666700,5.00,1
76561198383707373,1,147,147.00,147.00,0.500000,62.00,5
76561198453116051,1,147,147.00,147.00,0.900000,0.00,3
76561198049202947,2,146,73.00,73.00,0.916700,460.50,4
76561199221905835,2,146,73.00,73.00,,16.00,6
76561198041423918,1,146,146.00,146.00,0.800000,0.00,1
76561198174268082,1,146,146.00,146.00,1.000000,168.00,1
76561198359836270,1,146,146.00,146.00,1.000000,0.00,3
76561198418056443,1,146,146.00,146.00,1.000000,0.00,1
76561198831417877,1,146,146.00,146.00,1.000000,170.00,2
76561199090455019,1,146,146.00,146.00,1.000000,0.00,2
76561198034120663,3,145,48.33,40.00,0.700000,0.00,2
76561198107850922,2,145,72.50,72.50,1.000000,0.00,2
76561198206501317,2,145,72.50,72.50,0.500000,0.00,6
76561198265585707,2,145,72.50,72.50,1.000000,2.00,5
76561198279897791,2,145,72.50,72.50,1.000000,0.00,3
76561198384534108,2,145,72.50,72.50,,0.00,2
76561198387419483,2,145,72.50,72.50,1.000000,1.50,5
76561199782383298,2,145,72.50,72.50,0.750000,5.00,2
76561198118239664,1,145,145.00,145.00,1.000000,5.00,4
76561198123473607,1,145,145.00,145.00,1.000000,0.00,2
76561198130329812,1,145,145.00,145.00,,0.00,2
76561198193706966,1,145,145.00,145.00,0.500000,0.00,4
76561198216566419,1,145,145.00,145.00,0.375000,0.00,5
76561198221596460,1,145,145.00,145.00,0.800000,0.00,1
76561198274561593,1,145,145.00,145.00,1.000000,0.00,2
76561199309359598,1,145,145.00,145.00,1.000000,0.00,2
76561199405597533,1,145,145.00,145.00,0.000000,0.00,2
76561198850380405,5,144,28.80,14.00,1.000000,133.00,2
76561198085738113,3,144,48.00,55.00,0.773800,38.33,1
76561198196856842,2,144,72.00,72.00,1.000000,0.00,1
76561198035280430,1,144,144.00,144.00,0.875000,50.00,6
76561198099623584,1,144,144.00,144.00,0.666700,0.00,2
76561198284463042,1,144,144.00,144.00,0.857100,559.00,4
76561198433720191,1,144,144.00,144.00,1.000000,0.00,2
76561198856454456,1,144,144.00,144.00,1.000000,0.00,2
76561199149434604,1,144,144.00,144.00,1.000000,9.00,4
76561199001382889,4,143,35.75,43.00,1.000000,0.00,2
76561198188645942,1,143,143.00,143.00,1.000000,0.00,1
76561198267050642,1,143,143.00,143.00,1.000000,550.00,1
76561199201780694,1,143,143.00,143.00,1.000000,0.00,2
76561198933769759,4,142,35.50,16.50,0.770850,4.00,7
76561198296970057,2,142,71.00,71.00,0.857150,0.00,2
76561198366765944,1,142,142.00,142.00,,2.00,1
76561198441185385,1,142,142.00,142.00,0.875000,0.00,2
76561198805015151,4,141,35.25,33.00,1.000000,0.00,3
76561198283964439,3,141,47.00,5.00,0.800000,0.00,1
76561198865411434,2,141,70.50,70.50,1.000000,71.00,2
76561198073896204,1,141,141.00,141.00,1.000000,0.00,4
76561198884892472,1,141,141.00,141.00,,10.00,2
76561199394910026,4,140,35.00,7.00,0.000000,38.50,3
76561198324551769,3,140,46.67,19.00,0.750000,3.33,1
76561198253021043,1,140,140.00,140.00,0.666700,13.00,3
76561198273965996,1,140,140.00,140.00,0.928600,203.00,2
76561198852514258,1,140,140.00,140.00,,1.00,2
76561198997043389,1,140,140.00,140.00,1.000000,0.00,1
76561199149836268,1,140,140.00,140.00,0.750000,0.00,4
76561199455062307,1,140,140.00,140.00,1.000000,692.00,6
76561198202548988,2,139,69.50,69.50,0.937500,30.00,1
76561198958350111,2,139,69.50,69.50,0.500000,8.00,16
76561197974048005,1,139,139.00,139.00,0.700000,0.00,2
76561198132398137,1,139,139.00,139.00,1.000000,17.00,4
76561198146972481,1,139,139.00,139.00,0.714300,1.00,1
